m730000852@mail.uic.edu.hk,m730000852,Xiiujws,1.66
m730000853@mail.uic.edu.hk,m730000853,Uyavrtfj,3.4
m730000854@mail.uic.edu.hk,m730000854,Bswg,2.9
m730000855@mail.uic.edu.hk,m730000855,Joib,1.09
m730000856@mail.uic.edu.hk,m730000856,Yvan,1.76
m730000857@mail.uic.edu.hk,m730000857,Ryjpt,2.97
m730000858@mail.uic.edu.hk,m730000858,Urtymfuq,1.43
m730000859@mail.uic.edu.hk,m730000859,Mkpvcqex,1
m730000860@mail.uic.edu.hk,m730000860,Leyjip,3.69
m730000861@mail.uic.edu.hk,m730000861,Bqwn,2.28
m730000862@mail.uic.edu.hk,m730000862,Mpjgs,1.71
m730000863@mail.uic.edu.hk,m730000863,Qsqjqdex,1.03
m730000864@mail.uic.edu.hk,m730000864,Dfua,2.05
m730000865@mail.uic.edu.hk,m730000865,Ikmsc,1.51
m730000866@mail.uic.edu.hk,m730000866,Rsatglui,1.8
m730000867@mail.uic.edu.hk,m730000867,Rvthvw,2.01
m730000868@mail.uic.edu.hk,m730000868,Cbxpg,3.89
m730000869@mail.uic.edu.hk,m730000869,Pxadk,2.84
m730000870@mail.uic.edu.hk,m730000870,Hbhory,3.87
m730000871@mail.uic.edu.hk,m730000871,Rgkan,3.45
m730000872@mail.uic.edu.hk,m730000872,Uesq,2.12
m730000873@mail.uic.edu.hk,m730000873,Iuhakoqy,1.54
m730000874@mail.uic.edu.hk,m730000874,Iece,1.23
m730000875@mail.uic.edu.hk,m730000875,Jksrwagk,3.97
m730000876@mail.uic.edu.hk,m730000876,Pttysfo,2
m730000877@mail.uic.edu.hk,m730000877,Glowsem,2.52
m730000878@mail.uic.edu.hk,m730000878,Ojbp,3.22
m730000879@mail.uic.edu.hk,m730000879,Wxwfhgmc,3.42
m730000880@mail.uic.edu.hk,m730000880,Yydbqeep,2.84
m730000881@mail.uic.edu.hk,m730000881,Hitv,2.98
m730000882@mail.uic.edu.hk,m730000882,Nqdguuy,2.42
m730000883@mail.uic.edu.hk,m730000883,Dmjeoxxn,1.16
m730000884@mail.uic.edu.hk,m730000884,Qknlqc,1.67
m730000885@mail.uic.edu.hk,m730000885,Phhg,1.58
m730000886@mail.uic.edu.hk,m730000886,Mgcx,1.48
m730000887@mail.uic.edu.hk,m730000887,Wopsh,2.1
m730000888@mail.uic.edu.hk,m730000888,Nyuiudj,1.92
m730000889@mail.uic.edu.hk,m730000889,Mkyxi,2.96
m730000890@mail.uic.edu.hk,m730000890,Nljjja,3.97
m730000891@mail.uic.edu.hk,m730000891,Hsgkrwik,1.13
m730000892@mail.uic.edu.hk,m730000892,Ylpkae,3.56
m730000893@mail.uic.edu.hk,m730000893,Kujlg,2.03
m730000894@mail.uic.edu.hk,m730000894,Bhutjcfk,1.38
m730000895@mail.uic.edu.hk,m730000895,Adnxat,2.67
m730000896@mail.uic.edu.hk,m730000896,Shht,1.3
m730000897@mail.uic.edu.hk,m730000897,Pvxrvjfe,2.99
m730000898@mail.uic.edu.hk,m730000898,Tnayuo,3.01
m730000899@mail.uic.edu.hk,m730000899,Hpsu,2.88
m730000900@mail.uic.edu.hk,m730000900,Jdtaqbtc,1.73
m730000901@mail.uic.edu.hk,m730000901,Vyix,1.96
m730000902@mail.uic.edu.hk,m730000902,Uekdu,2.94
m730000903@mail.uic.edu.hk,m730000903,Hrfshnpl,3.83
m730000904@mail.uic.edu.hk,m730000904,Ruvs,1.04
m730000905@mail.uic.edu.hk,m730000905,Vvuntic,3.92
m730000906@mail.uic.edu.hk,m730000906,Afares,1.87
m730000907@mail.uic.edu.hk,m730000907,Epevwtrj,1.02
m730000908@mail.uic.edu.hk,m730000908,Cycwuq,1.75
m730000909@mail.uic.edu.hk,m730000909,Rspvf,1.84
m730000910@mail.uic.edu.hk,m730000910,Imhymhkr,3.62
m730000911@mail.uic.edu.hk,m730000911,Judn,1.69
m730000912@mail.uic.edu.hk,m730000912,Idawhkpf,3.8
m730000913@mail.uic.edu.hk,m730000913,Wlingpb,1.94
m730000914@mail.uic.edu.hk,m730000914,Dtbqpbs,1.75
m730000915@mail.uic.edu.hk,m730000915,Mgoocfy,3.89
m730000916@mail.uic.edu.hk,m730000916,Saajgf,3.11
m730000917@mail.uic.edu.hk,m730000917,Yskjftt,3.2
m730000918@mail.uic.edu.hk,m730000918,Tsyw,2.36
m730000919@mail.uic.edu.hk,m730000919,Xjthpnuw,1.83
m730000920@mail.uic.edu.hk,m730000920,Wupc,2.59
m730000921@mail.uic.edu.hk,m730000921,Wyafve,1.52
m730000922@mail.uic.edu.hk,m730000922,Bhor,3.4
m730000923@mail.uic.edu.hk,m730000923,Sgxqh,1.46
m730000924@mail.uic.edu.hk,m730000924,Iswox,1.37
m730000925@mail.uic.edu.hk,m730000925,Ljulcq,1.25
m730000926@mail.uic.edu.hk,m730000926,Dqwygxk,3.74
m730000927@mail.uic.edu.hk,m730000927,Spdjqwn,3.49
m730000928@mail.uic.edu.hk,m730000928,Ynwc,1.81
m730000929@mail.uic.edu.hk,m730000929,Qftvyqo,3.45
m730000930@mail.uic.edu.hk,m730000930,Qkqxpf,1.99
m730000931@mail.uic.edu.hk,m730000931,Vsmtbps,1.24
m730000932@mail.uic.edu.hk,m730000932,Ystwulpa,1.83
m730000933@mail.uic.edu.hk,m730000933,Mufyabtl,3.37
m730000934@mail.uic.edu.hk,m730000934,Jxgnto,1.36
m730000935@mail.uic.edu.hk,m730000935,Bkcbo,2.7
m730000936@mail.uic.edu.hk,m730000936,Yvyxmx,3.88
m730000937@mail.uic.edu.hk,m730000937,Iuggx,2.86
m730000938@mail.uic.edu.hk,m730000938,Wqsx,1.25
m730000939@mail.uic.edu.hk,m730000939,Eutay,3.56
m730000940@mail.uic.edu.hk,m730000940,Xuauj,1.46
m730000941@mail.uic.edu.hk,m730000941,Yrwj,3.3
m730000942@mail.uic.edu.hk,m730000942,Yxymj,2.67
m730000943@mail.uic.edu.hk,m730000943,Ejyr,2.22
m730000944@mail.uic.edu.hk,m730000944,Ctyvrxv,3.11
m730000945@mail.uic.edu.hk,m730000945,Sxgiy,3.72
m730000946@mail.uic.edu.hk,m730000946,Ssaetvkl,1.35
m730000947@mail.uic.edu.hk,m730000947,Arfaf,3.55
m730000948@mail.uic.edu.hk,m730000948,Xcff,2.47
m730000949@mail.uic.edu.hk,m730000949,Omer,3.96
m730000950@mail.uic.edu.hk,m730000950,Fqqvfoq,3.99
m730000951@mail.uic.edu.hk,m730000951,Kibyb,3.46
m730000952@mail.uic.edu.hk,m730000952,Bvchmcuf,2.53
m730000953@mail.uic.edu.hk,m730000953,Kidmiq,1.57
m730000954@mail.uic.edu.hk,m730000954,Cdfjl,1.52
m730000955@mail.uic.edu.hk,m730000955,Fifxhqu,3.06
m730000956@mail.uic.edu.hk,m730000956,Spjjyqk,1.1
m730000957@mail.uic.edu.hk,m730000957,Xkdb,3.33
m730000958@mail.uic.edu.hk,m730000958,Bvwj,3.33
m730000959@mail.uic.edu.hk,m730000959,Uajccv,2.19
m730000960@mail.uic.edu.hk,m730000960,Wouxbs,1.41
m730000961@mail.uic.edu.hk,m730000961,Txpsik,1.53
m730000962@mail.uic.edu.hk,m730000962,Vois,3.54
m730000963@mail.uic.edu.hk,m730000963,Lrdqnbs,2.75
m730000964@mail.uic.edu.hk,m730000964,Knhfe,1.75
m730000965@mail.uic.edu.hk,m730000965,Svxxh,3.98
m730000966@mail.uic.edu.hk,m730000966,Uboqgoaa,2.05
m730000967@mail.uic.edu.hk,m730000967,Vqmminf,2.2
m730000968@mail.uic.edu.hk,m730000968,Ythd,2.7
m730000969@mail.uic.edu.hk,m730000969,Kixsy,2.54
m730000970@mail.uic.edu.hk,m730000970,Qktvo,3.98
m730000971@mail.uic.edu.hk,m730000971,Woomhwc,1.79
m730000972@mail.uic.edu.hk,m730000972,Yxvl,2.45
m730000973@mail.uic.edu.hk,m730000973,Rynson,1.87
m730000974@mail.uic.edu.hk,m730000974,Svimu,1.82
m730000975@mail.uic.edu.hk,m730000975,Awvmsh,3.06
m730000976@mail.uic.edu.hk,m730000976,Vocmugbq,2.45
m730000977@mail.uic.edu.hk,m730000977,Yqyg,1.37
m730000978@mail.uic.edu.hk,m730000978,Livjhi,1.64
m730000979@mail.uic.edu.hk,m730000979,Efcytsyb,3.48
m730000980@mail.uic.edu.hk,m730000980,Qcnm,2.25
m730000981@mail.uic.edu.hk,m730000981,Donqxvg,1.06
m730000982@mail.uic.edu.hk,m730000982,Khhha,2.95
m730000983@mail.uic.edu.hk,m730000983,Hbsixt,2.96
m730000984@mail.uic.edu.hk,m730000984,Iihml,2.84
m730000985@mail.uic.edu.hk,m730000985,Myuvcx,3.27
m730000986@mail.uic.edu.hk,m730000986,Cilg,3.91
m730000987@mail.uic.edu.hk,m730000987,Fdcj,2.18
m730000988@mail.uic.edu.hk,m730000988,Sscgpc,3.19
m730000989@mail.uic.edu.hk,m730000989,Blyrq,1.6
m730000990@mail.uic.edu.hk,m730000990,Mxrxrl,1.14
m730000991@mail.uic.edu.hk,m730000991,Eygngl,2.18
m730000992@mail.uic.edu.hk,m730000992,Iofgso,3.54
m730000993@mail.uic.edu.hk,m730000993,Truro,3.15
m730000994@mail.uic.edu.hk,m730000994,Ytya,1.85
m730000995@mail.uic.edu.hk,m730000995,Yylyhk,3.07
m730000996@mail.uic.edu.hk,m730000996,Afhlmum,2.55
m730000997@mail.uic.edu.hk,m730000997,Lmvbaiv,3.36
m730000998@mail.uic.edu.hk,m730000998,Wxaidur,2.51
